origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie,municipio,tributo
2021-10-01,2021-10-01,9,2022-07-01,66773806.91903504,66878617.13432432,11072610.35444577,salvador-IPTU,salvador,IPTU
2021-10-01,2021-10-01,10,2022-08-01,66532703.77148832,59639997.74901811,11072610.35444577,salvador-IPTU,salvador,IPTU
2021-10-01,2021-10-01,11,2022-09-01,65121867.4887068,59561592.10331762,11072610.35444577,salvador-IPTU,salvador,IPTU
2021-10-01,2021-10-01,12,2022-10-01,63488690.92613522,61588704.40095811,11072610.35444577,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,1,2021-12-01,60702736.74751406,66103757.45681055,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,2,2022-01-01,65044094.43652048,64617417.09810241,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,3,2022-02-01,287530945.4916237,334375001.1792156,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,4,2022-03-01,123924826.15024877,75011550.39780176,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,5,2022-04-01,61648619.59981778,57487111.504610464,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,6,2022-05-01,68259379.93383087,57550913.82236241,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,7,2022-06-01,60097620.00360337,59081124.06501641,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,8,2022-07-01,66773806.91903504,64296961.22342005,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,9,2022-08-01,66532703.77148832,57347934.994856514,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,10,2022-09-01,65121867.4887068,57268529.75839889,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,11,2022-10-01,63488690.92613522,59208927.978216745,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-11-01,2021-11-01,12,2022-11-01,66039562.927257076,59514649.67382088,11333926.390600452,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,1,2022-01-01,65044094.43652048,62387133.21819561,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,2,2022-02-01,287530945.4916237,321768370.5160347,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,3,2022-03-01,123924826.15024877,72388609.6316527,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,4,2022-04-01,61648619.59981778,55501097.85237109,11571991.169759918,salvador-IPTU,salvador,IPTU
2021-12-01,2021-12-01,5,2022-05-01,68259379.93383087,55557735.66159445,11571991.169759918,salvador-IPTU,salvador,IPTU
