origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie
2022-03-01,2022-03-01,12,2023-03-01,5017034.708914244,2945756.9007035396,867849.6601761332,ilheus-ISSQN
2022-04-01,2022-04-01,1,2022-05-01,5257128.1446916275,3071813.7566992054,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,2,2022-06-01,5307608.8770729955,3205621.9379371027,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,3,2022-07-01,4379280.2105701715,3844372.7029473516,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,4,2022-08-01,4468730.572282989,3814101.7109075487,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,5,2022-09-01,5802108.660436498,3751721.7345668925,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,6,2022-10-01,3184201.4593452825,3241552.046922699,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,7,2022-11-01,2246811.650573443,2687113.1534900623,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,8,2022-12-01,5275407.576307106,3314840.285095701,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,9,2023-01-01,7044916.168374341,3338905.570775367,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,10,2023-02-01,5490957.798547088,2514147.067364202,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,11,2023-03-01,5017034.708914244,3003338.6397379525,858241.4191512637,ilheus-ISSQN
2022-04-01,2022-04-01,12,2023-04-01,5120423.472637157,3628504.322142427,858241.4191512637,ilheus-ISSQN
2022-05-01,2022-05-01,1,2022-06-01,5307608.8770729955,3337869.518402807,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,2,2022-07-01,4379280.2105701715,3891823.7072716267,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,3,2022-08-01,4468730.572282989,3921310.924754872,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,4,2022-09-01,5802108.660436498,3830187.519404285,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,5,2022-10-01,3184201.4593452825,3296883.008466417,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,6,2022-11-01,2246811.650573443,2762251.933421702,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,7,2022-12-01,5275407.576307106,3366726.8972978955,870524.072714053,ilheus-ISSQN
2022-05-01,2022-05-01,8,2023-01-01,7044916.168374341,3424780.0569751174,870524.072714053,ilheus-ISSQN
